,SPY,QQQ,IWM,EFA,EEM,TLT,IEF,GLD,VNQ,DBC
2021-01-25,70.5394,87.6493,113.5901,92.5026,136.8802,228.4098,228.2209,135.987,98.1591,91.511
2021-01-26,70.8046,86.8721,112.5015,92.8269,135.5115,226.2103,226.7686,135.1879,96.6719,90.4622
2021-01-27,70.9714,87.2473,113.4991,93.7227,135.5819,224.7039,223.9361,135.9653,98.4886,91.4448
2021-01-28,71.0054,87.2034,114.2656,93.0894,135.9942,223.1809,223.0664,136.5663,99.2195,91.9438
2021-01-29,70.331,84.9408,113.766,92.7539,133.7671,225.7913,224.2089,136.4287,98.4574,90.8968
2021-02-01,71.1436,84.9884,115.2189,93.6444,132.9556,226.0912,223.83,137.0304,99.7781,91.0159
2021-02-02,73.0821,87.1291,119.1526,94.4831,136.3298,223.1003,223.1027,138.7116,102.1832,91.9202
2021-02-03,73.716,88.0303,120.4416,94.5584,137.0362,223.4801,223.602,140.5681,102.8849,93.1837
2021-02-04,73.8994,88.9072,123.3901,95.6105,138.4546,226.0258,224.2247,141.174,102.7059,92.8984
2021-02-05,73.4851,88.2204,123.8545,95.2824,139.3308,224.671,223.7564,142.3024,103.7877,93.4131
2021-02-08,72.7372,86.6793,121.7505,94.2648,138.2153,226.3876,224.2091,142.0572,102.533,93.2053
2021-02-09,72.4944,85.3663,121.3397,94.3898,138.9804,227.6192,223.8119,141.6047,101.8152,93.2016
2021-02-10,70.9095,83.1039,117.5235,92.4998,136.551,228.0871,224.0917,140.7868,100.2868,93.468
2021-02-11,71.0741,82.6518,118.3057,92.0551,137.1606,226.3758,223.7693,140.4864,100.2485,94.0537
2021-02-12,71.4496,82.9744,119.2848,92.2645,137.5942,226.6005,224.3484,142.6928,100.9275,95.5498
2021-02-15,70.7384,82.4531,119.6376,92.0801,136.9717,227.7451,224.3393,141.8208,100.7061,96.0838
2021-02-16,70.9328,83.1553,120.2481,91.7357,136.9589,226.5438,223.7894,141.4371,100.9425,96.1727
2021-02-17,72.5159,84.8981,120.3877,92.4016,137.624,224.7041,222.6133,141.4717,102.042,96.2984
2021-02-18,73.6339,85.8419,124.2812,92.4792,138.9405,222.1789,222.0304,140.9282,103.5046,96.4046
2021-02-19,73.8486,84.734,124.0956,92.1368,137.3274,224.1689,222.6071,141.2104,102.7484,95.4036
2021-02-22,72.6954,84.2738,121.7199,91.7577,136.2862,223.2072,222.9135,141.3931,103.0612,95.8915
2021-02-23,71.689,83.3994,121.1483,91.1873,134.3906,222.2346,222.059,139.9783,102.0434,95.2299
2021-02-24,72.5514,84.4406,125.0601,92.1318,136.8163,219.7282,221.712,141.9972,104.5513,97.4283
2021-02-25,72.5248,84.4994,124.6635,92.1325,135.0476,221.4348,222.1071,139.6208,103.1734,95.2224
2021-02-26,72.4213,84.9924,124.5495,92.0752,135.8318,223.2084,222.6196,140.0661,103.4613,96.0506
2021-03-01,73.2068,87.3961,126.6139,93.7288,139.0553,223.5757,222.8422,139.8418,103.9092,97.029
2021-03-02,72.9011,87.2488,125.3372,93.5118,140.3127,224.0276,223.6055,139.7006,103.1391,98.2016
2021-03-03,73.3158,88.874,126.1467,92.8363,143.661,224.5607,224.3358,140.6407,104.4581,96.8365
2021-03-04,73.7668,88.9223,128.7634,93.9221,144.8371,226.4343,223.7282,141.4581,105.0066,98.9398
2021-03-05,74.1919,88.8928,128.7811,93.8492,144.8333,227.5867,224.597,142.923,106.7083,100.3842
2021-03-08,73.2942,88.1266,127.3712,93.3935,144.837,228.7353,224.8401,144.7693,106.5333,99.3136
2021-03-09,73.1781,87.9586,126.4937,93.3046,144.1476,229.1097,225.0287,146.522,105.7487,98.7702
2021-03-10,73.7691,89.0434,127.6312,92.6777,142.5175,230.0812,225.4884,146.7648,106.1323,99.3451
2021-03-11,74.6898,90.6742,127.8453,93.7612,145.1643,230.9842,226.309,146.7939,106.9486,99.7327
2021-03-12,74.6394,90.3291,128.2982,94.2043,145.206,229.099,225.2268,147.4811,107.9011,99.8219
2021-03-15,77.0311,92.6407,134.6953,96.6548,147.6145,228.3929,225.0748,148.1166,109.9455,100.9175
2021-03-16,76.8113,93.9026,136.8134,96.3626,147.032,227.1237,224.219,145.8135,110.3236,100.3548
2021-03-17,76.8452,94.312,137.3334,96.852,146.693,224.4905,222.987,145.3005,110.7267,99.7548
2021-03-18,76.3239,94.3861,138.2582,96.1501,146.3613,223.3075,222.5378,145.9925,110.669,99.461
2021-03-19,76.2057,95.0611,140.6793,96.4203,147.3777,224.0732,221.1228,144.9882,112.1232,100.1534
2021-03-22,75.6105,94.3692,139.384,95.8222,147.9107,223.1983,220.3572,144.8061,110.4572,100.1213
2021-03-23,74.3178,92.46,138.4773,95.0732,145.0242,223.0441,220.3728,144.1947,109.5591,99.1073
2021-03-24,74.2845,92.6269,140.1726,94.9154,144.9096,224.0617,221.0823,145.0574,108.9806,98.9595
2021-03-25,75.713,93.4307,141.2502,96.8709,146.358,224.4263,221.6949,148.7337,109.38,100.2792
2021-03-26,76.4975,93.3694,142.0523,97.1122,147.8141,225.8,222.6368,147.9365,108.735,99.6424
2021-03-29,76.0048,92.184,141.2674,96.5417,146.1769,226.1017,222.8208,147.512,107.5908,98.1036
2021-03-30,76.6895,90.7406,141.9664,96.8752,146.0863,226.7619,221.9006,146.1959,107.582,97.32
2021-03-31,75.9787,89.2708,140.1133,96.3455,145.6194,227.1597,221.9393,146.1494,107.0024,97.7836
2021-04-01,76.7138,89.9998,142.2392,97.4975,148.788,227.082,222.0803,147.0075,108.3743,98.1586
2021-04-02,76.1795,90.1015,142.974,96.8155,150.8569,227.377,222.5223,147.4169,108.2525,98.317
2021-04-05,77.9072,91.7869,146.4018,98.5408,151.0159,225.3594,221.4219,149.0674,110.8906,98.4405
2021-04-06,78.3877,94.1692,148.8105,99.4686,153.0041,226.5997,222.4797,149.0651,111.247,97.3973
2021-04-07,78.003,93.0132,146.5881,98.8209,151.5139,225.0261,222.2346,148.4193,109.0131,97.5781
2021-04-08,76.9518,91.3293,143.0767,97.3134,149.2734,227.6943,223.2205,149.7443,107.3709,97.0271
2021-04-09,76.2649,91.1354,141.8907,96.0064,148.7217,227.6487,223.9525,150.0953,107.0362,96.6092
2021-04-12,74.1929,88.3927,137.423,92.5058,145.9401,229.0047,223.7955,149.7463,102.5821,95.4924
2021-04-13,74.7656,88.3785,136.3092,91.7872,146.5434,226.8181,223.4906,149.2072,103.0865,95.6668
2021-04-14,75.8375,89.3082,138.2544,92.5439,148.3481,225.927,223.1164,148.7856,103.5663,95.4693
2021-04-15,75.7363,89.8561,138.7706,93.2846,148.6948,225.1839,221.5736,148.0821,103.1831,96.9023
2021-04-16,76.5135,89.9349,142.1199,94.6092,153.2736,224.6382,221.333,147.6974,103.7419,98.0584
2021-04-19,76.299,90.8169,140.8734,93.7443,152.1796,224.6251,221.0417,147.5744,104.0403,98.2955
2021-04-20,77.4884,93.6656,142.6322,94.5984,152.6488,221.9037,220.0202,147.2107,106.0807,98.277
2021-04-21,78.4617,94.6343,144.7476,95.7017,152.9883,220.5783,218.9494,146.8289,106.2678,97.0636
2021-04-22,77.1879,91.4572,141.5626,93.4331,150.1696,221.3829,220.0346,146.2128,103.778,96.6561
2021-04-23,76.5022,92.077,141.2236,94.4823,151.5482,221.3063,220.2886,146.0062,103.934,96.6992
2021-04-26,76.1818,90.9191,140.8609,94.9465,150.1311,223.9377,220.6722,146.9533,103.6398,95.6053
2021-04-27,76.7115,92.1248,142.8035,96.6568,151.732,225.843,221.1584,146.4754,104.4331,96.0424
2021-04-28,76.5371,91.0949,141.1202,96.58,149.6332,227.0408,222.0175,146.5828,103.7698,95.4823
2021-04-29,77.3915,93.5649,144.0983,97.2531,152.2783,226.9492,221.3553,147.1021,104.6217,95.6615
2021-04-30,78.4961,93.6806,145.0042,98.1039,153.4679,224.4154,220.0266,148.2921,105.4939,96.0198
2021-05-03,79.3652,94.5165,147.6936,98.9285,153.6559,223.1603,219.6726,147.157,106.4699,94.9083
2021-05-04,79.0914,93.1987,146.3792,98.7095,156.2695,221.7657,219.8871,148.585,107.5472,96.5965
2021-05-05,79.1885,93.3246,146.9613,98.3239,157.8431,220.2695,219.9291,149.7975,108.8842,97.4707
2021-05-06,78.9984,93.018,146.6967,98.2309,156.7985,218.4373,219.7126,150.4931,110.0562,98.1449
2021-05-07,77.8194,92.8894,143.5373,97.2782,155.7087,218.6067,219.4832,149.5943,110.764,98.6588
2021-05-10,77.3961,92.06,143.3421,97.5312,158.0217,217.1038,218.6183,149.9572,111.1525,98.7096
2021-05-11,77.7866,92.3086,140.7426,96.8715,159.5945,216.0633,217.7648,151.2508,110.5893,98.783
2021-05-12,76.9207,91.3376,139.9893,96.7297,160.3099,216.3629,218.2765,150.2097,111.4466,99.841
2021-05-13,77.3752,91.867,142.0057,97.6955,159.0157,214.7015,217.5256,150.1061,110.9909,98.9986
2021-05-14,76.8752,91.0123,140.4439,97.7966,159.4433,216.562,216.9584,148.5287,111.9845,97.9221
2021-05-17,76.3041,90.3008,138.0854,97.2004,157.4262,214.2124,216.2994,148.8087,110.836,97.9203
2021-05-18,75.3548,89.6304,137.5501,96.7605,157.7199,214.9253,215.873,149.1799,110.9445,97.8098
2021-05-19,74.577,89.638,136.7552,96.0111,156.5345,212.4621,214.8458,150.1419,111.7859,98.9814
2021-05-20,75.5007,91.9706,139.4031,97.9587,159.6219,213.8415,215.8486,148.911,113.1603,97.1525
2021-05-21,75.4349,91.5379,139.433,97.9828,157.711,213.2063,215.8971,149.6534,111.0582,96.745
2021-05-24,75.0374,90.9504,138.1627,96.9269,157.1358,212.0257,216.2634,150.3788,110.4551,96.3385
2021-05-25,74.0558,89.9384,135.9859,97.0675,156.4343,212.3825,215.546,151.2516,110.1977,98.1381
2021-05-26,74.7505,90.785,136.6582,96.6636,154.9114,212.1192,215.8381,152.5833,110.6782,98.9391
2021-05-27,74.9799,90.5787,136.4216,97.3988,158.218,209.6008,214.9346,151.391,111.183,98.5194
2021-05-28,74.9915,90.6967,137.8068,97.342,156.8711,208.3131,213.668,151.3265,111.4266,99.5183
2021-05-31,76.5207,92.8112,140.0554,98.572,157.9601,208.962,214.121,150.6375,111.4706,98.9621
2021-06-01,75.8955,92.1777,138.8001,97.3449,156.6425,210.1912,215.1658,151.084,111.3914,99.563
2021-06-02,75.2102,92.316,139.1753,96.5756,157.5969,209.4107,215.4863,150.7498,110.9162,98.8337
2021-06-03,74.2674,91.327,137.5948,96.0301,155.7449,211.2,216.3169,148.4906,110.2603,98.6186
2021-06-04,73.5949,90.3892,135.4572,94.9906,152.9384,211.0966,216.0728,148.4638,110.2361,98.4233
2021-06-07,74.9093,90.8657,136.7992,95.0979,153.4063,212.4776,216.0344,149.0493,110.1165,99.4153
2021-06-08,74.8026,90.9143,137.7647,94.6695,152.4132,211.3857,215.9669,148.0697,110.3911,99.6668
2021-06-09,74.2491,89.5893,135.9872,93.486,151.7284,211.2192,215.6312,146.7193,109.8824,99.0979
2021-06-10,75.5618,92.2285,137.2977,94.4339,153.8599,211.3406,216.0406,146.1775,110.8535,99.2213
2021-06-11,76.2829,93.2545,139.6737,95.2425,155.3195,208.9004,214.7705,148.6304,112.5222,99.7649
2021-06-14,78.1251,95.1116,142.2211,96.5857,158.8359,206.7348,213.3722,150.4134,114.2612,100.8796
2021-06-15,77.6217,94.9954,142.1184,96.9141,159.4124,205.3811,212.6092,151.2735,114.3408,101.1048
2021-06-16,78.8589,97.9377,144.9624,98.3483,161.6961,205.134,213.1013,151.1784,115.5504,101.4487
2021-06-17,77.7652,96.7383,142.3539,96.9174,158.5195,207.9676,214.567,151.6758,115.5362,101.2423
2021-06-18,78.6747,96.8227,144.6844,97.3651,159.4898,207.314,214.1174,151.8215,115.4854,101.4966
2021-06-21,78.6244,94.9113,144.6649,98.1809,159.5822,207.6496,213.3707,152.8317,116.2041,102.0155
2021-06-22,77.9589,94.1545,142.9267,96.7674,158.6082,208.7671,213.2978,153.252,116.6316,101.3681
2021-06-23,77.3128,93.1922,142.0744,97.451,157.4985,207.1087,213.3922,154.568,116.0292,102.4597
2021-06-24,78.7655,94.7116,143.116,98.7321,159.5908,205.6954,213.776,155.2944,117.0127,101.5176
2021-06-25,78.624,94.9634,142.0307,98.6235,158.1286,205.0097,213.8863,156.1666,116.3718,102.0184
2021-06-28,80.6015,98.0345,144.707,100.9364,160.5994,202.7591,212.866,156.884,116.9995,103.2025
2021-06-29,80.6398,99.2208,146.3897,100.7,161.7258,203.5403,212.361,155.5424,116.3523,103.1061
2021-06-30,80.0169,99.0313,145.6916,100.0665,158.9822,204.1327,212.3816,154.2577,115.0473,102.1994
2021-07-01,80.4032,101.7083,147.3256,100.717,161.8133,204.2295,211.94,152.0035,115.6547,101.9921
2021-07-02,79.2852,102.2081,147.6102,100.7851,159.3019,202.8771,211.5033,151.0411,115.0443,101.166
2021-07-05,78.619,101.3273,143.5542,99.2132,155.441,202.9403,212.0739,151.8569,113.8962,101.6326
2021-07-06,78.9923,101.8571,145.6136,99.5441,154.4025,203.6251,212.4466,152.9106,113.5493,101.6701
2021-07-07,78.7505,100.518,146.2096,99.4586,153.7042,204.5632,212.8633,151.3285,113.1895,100.1172
2021-07-08,77.8685,101.4774,147.6299,99.5817,153.7567,205.4388,212.7117,151.694,113.4099,100.1419
2021-07-09,78.144,102.5022,150.0104,99.8747,156.471,203.6785,211.6563,152.3501,115.27,102.1306
2021-07-12,79.2344,104.4542,151.9577,101.0435,159.1586,202.7908,211.6858,153.1068,115.9849,101.996
2021-07-13,80.0111,104.2615,153.5063,100.6246,160.3113,203.0058,211.2206,152.7613,116.9411,102.1078
2021-07-14,79.3484,104.2167,151.8896,99.0222,158.5705,201.99,211.124,152.5104,115.972,101.8169
2021-07-15,79.6169,102.5437,151.4866,98.779,157.9509,201.0786,210.4536,152.9894,116.159,104.6374
2021-07-16,79.8475,102.5481,151.753,99.2687,158.8719,200.2933,210.5153,151.0245,116.2243,102.9672
2021-07-19,79.5328,102.0687,152.5245,98.9373,159.8426,199.0825,209.4695,150.8002,115.8326,102.6701
2021-07-20,81.0998,103.7413,153.4166,99.5512,160.2717,197.8246,209.4969,151.2003,116.1066,102.9601
2021-07-21,81.2969,105.0444,153.1942,100.0574,162.6398,195.7537,209.7676,150.8964,117.3831,103.0955
2021-07-22,83.3954,106.8607,156.8884,101.7794,163.5058,193.7482,208.5164,151.1137,118.8177,103.2255
2021-07-23,83.2534,106.8423,157.0338,101.7994,163.3806,194.2136,207.9157,150.7564,117.9678,103.3121
2021-07-26,80.6206,103.4247,150.6781,98.3081,158.6126,197.1912,209.6263,152.6408,115.7092,103.6018
2021-07-27,81.1993,105.1104,151.3903,98.2472,158.317,196.4642,208.9546,151.7061,116.2769,103.0549
2021-07-28,80.4791,104.1713,151.1386,97.6302,157.2323,197.4128,210.2693,153.6165,115.4838,104.9117
2021-07-29,80.5424,103.9995,152.5812,97.1,156.6287,196.4018,209.8838,154.1618,114.9075,104.4426
2021-07-30,80.8235,102.7369,152.3902,96.0876,156.5751,196.5956,209.806,153.5137,113.6502,103.2501
2021-08-02,80.0699,101.9745,149.6497,94.659,154.3973,199.1092,211.469,152.9433,112.3749,102.2834
2021-08-03,80.3609,102.2129,151.0364,94.4043,154.8989,197.5434,211.5076,151.5121,112.4963,101.5559
2021-08-04,78.1863,101.0949,149.5096,93.705,155.3278,197.397,211.7818,151.1136,111.9565,101.074
2021-08-05,77.0107,97.8786,147.5186,92.108,153.0338,198.0123,211.9283,152.1939,110.2139,100.9609
2021-08-06,76.9205,97.0169,149.1477,91.6324,151.8089,199.2022,212.3644,151.4699,109.6352,101.1303
2021-08-09,76.8391,97.3156,149.8639,91.3127,150.3439,200.2247,211.9512,150.2017,109.4501,101.3995
2021-08-10,75.9421,95.7548,146.3583,90.3301,150.0786,201.7812,213.0505,150.1672,107.1956,101.4541
2021-08-11,76.1482,94.7493,145.2561,90.9643,151.7386,200.8706,211.9521,149.2929,107.421,100.9732
2021-08-12,75.5034,93.748,143.0311,88.9588,150.9452,203.8666,213.1178,148.8712,105.2401,100.2164
2021-08-13,74.7172,91.7444,142.2214,88.5086,149.5726,204.8246,214.3741,148.418,103.5781,100.0795
2021-08-16,75.258,92.517,142.7528,88.5236,150.6383,205.4712,215.1597,148.2261,103.4653,101.5337
2021-08-17,75.9942,93.3442,145.9968,89.1528,152.7548,205.7002,215.7339,146.7105,103.8911,101.151
2021-08-18,76.0312,92.8227,146.0377,89.5322,151.6966,205.8216,215.2966,147.0066,103.9501,100.6291
2021-08-19,77.4103,95.2787,148.2586,90.323,153.8766,204.2705,214.1492,146.9433,104.6829,101.0883
2021-08-20,77.8405,95.5285,147.0011,90.6785,152.4034,203.3726,213.2832,146.4468,103.4413,100.7105
2021-08-23,77.5846,95.3951,146.7779,89.3538,150.8687,203.8386,213.867,146.4927,102.5807,99.4127
2021-08-24,77.688,95.6345,147.1097,89.6479,153.0169,203.8357,213.8722,147.9656,101.6516,100.7626
2021-08-25,77.503,94.8746,144.3406,88.9654,153.0763,203.9517,214.0011,146.8224,101.7133,100.6454
2021-08-26,76.9719,93.8184,142.9738,88.3404,151.9035,203.2061,212.9186,146.2642,100.5943,100.8691
2021-08-27,77.8267,94.1366,142.3568,88.1403,149.6258,203.1677,213.1021,148.4024,102.2098,101.3938
2021-08-30,79.4225,96.9399,144.4581,89.5971,151.3538,201.8,213.2284,150.2518,102.9104,101.6626
2021-08-31,79.9699,97.8164,146.1232,91.1223,152.8855,201.1893,213.2759,150.3934,103.9134,101.5586
2021-09-01,80.5679,97.7716,144.5707,90.3162,152.0154,200.8627,213.6498,148.8078,102.9674,101.0769
2021-09-02,77.7637,94.1687,139.9995,88.4929,148.4822,202.5753,214.9982,148.2512,100.5627,99.2343
2021-09-03,79.2547,94.7401,141.8763,90.2054,151.224,202.9479,214.6682,149.2177,102.0824,100.0542
2021-09-06,80.9914,97.8635,145.3268,92.0243,154.3547,201.0158,214.3902,148.8104,104.5897,101.5619
2021-09-07,80.8036,96.6831,142.4352,91.8934,152.8767,201.2305,214.1852,149.9668,104.493,102.4045
2021-09-08,81.435,97.3598,143.0801,92.3258,153.9859,201.5887,213.8707,151.0507,105.6664,103.7616
2021-09-09,82.5387,98.5327,144.9978,93.5933,155.6467,200.9083,213.0276,149.3433,107.8543,103.3171
2021-09-10,81.4751,97.3115,143.6222,92.1052,155.7925,202.3788,214.2334,148.304,106.2634,103.1583
2021-09-13,80.6848,96.7354,142.704,91.6211,154.1836,202.9399,213.3175,147.7076,106.2531,102.4636
2021-09-14,80.3712,95.8677,143.4911,91.4763,151.4854,204.7631,212.5146,148.1861,105.8921,102.8524
2021-09-15,80.0451,94.7371,144.9089,91.5836,152.9961,203.8719,211.8785,149.2076,106.4752,103.0972
2021-09-16,78.5771,92.857,143.0502,90.0616,149.7811,204.328,211.366,148.9836,105.323,102.4316
2021-09-17,78.0095,92.2822,142.0719,88.9888,149.3058,206.3479,210.6111,146.861,104.7429,102.2235
2021-09-20,77.8743,92.1421,142.156,88.841,147.843,205.7361,211.387,144.8644,104.4918,101.6791
2021-09-21,77.2148,91.1888,141.9803,89.2318,147.9099,205.2662,211.4533,144.6677,104.7421,101.8827
2021-09-22,77.7823,93.0415,144.5392,90.6607,149.9191,204.5211,211.6873,144.4387,105.3472,101.7714
2021-09-23,77.9645,93.6751,144.6703,91.6089,151.0661,206.1698,212.3354,144.9444,104.1683,101.7121
2021-09-24,78.2012,92.9715,143.7968,92.0215,151.1617,205.7438,213.2482,147.0703,104.8004,102.3003
2021-09-27,78.2605,92.6841,144.1784,92.0558,150.054,207.95,213.6601,148.4268,105.363,102.243
2021-09-28,78.5579,93.6399,144.291,92.444,150.3888,207.8354,213.6712,147.6927,105.3819,101.818
2021-09-29,79.6996,93.6466,146.8737,93.7889,151.0713,206.9148,212.9521,148.8885,106.7239,102.313
2021-09-30,80.1154,94.429,147.863,94.3204,148.8045,206.5831,213.9429,148.1845,105.2928,100.5725
2021-10-01,80.8277,94.931,146.5354,93.4839,147.6794,206.1514,214.2275,147.8734,104.5869,100.6234
2021-10-04,82.2808,95.1102,148.3355,94.1636,151.2414,208.474,215.5246,147.2136,104.8086,100.7712
2021-10-05,82.0097,95.4705,146.6757,94.7998,150.2589,209.313,216.2321,147.8567,103.9573,102.4896
2021-10-06,83.487,99.5654,153.5865,97.1076,154.8249,205.7369,214.7007,147.9489,105.5754,104.6922
2021-10-07,84.4864,100.9299,154.2322,97.1943,156.3691,204.6354,214.1407,147.7818,106.8496,105.2917
2021-10-08,86.1411,101.4947,157.8351,97.8592,161.1518,204.1977,213.8371,147.813,107.9466,106.011
2021-10-11,86.0467,101.3234,158.176,97.6251,159.8217,205.2395,214.1491,148.2631,107.6194,106.5095
2021-10-12,86.0631,101.1992,158.8398,96.6724,159.6276,204.7503,213.9018,149.6262,107.1955,108.3603
2021-10-13,86.4962,102.5152,159.5773,96.9435,161.195,205.3104,213.2463,149.1478,106.8196,108.5159
2021-10-14,87.3054,103.5405,159.5478,98.3735,162.9599,205.1888,213.6529,148.9817,107.6069,107.6634
2021-10-15,87.8829,104.5675,160.84,98.7844,163.3698,205.0846,212.8513,147.1265,108.3242,108.0645
2021-10-18,88.5703,106.4138,162.1738,99.4905,164.5222,204.5274,212.3812,146.6801,108.575,108.3602
2021-10-19,89.7681,107.6201,161.5758,99.7209,165.6395,203.7244,211.7501,147.1026,109.1576,110.255
2021-10-20,88.3569,104.7702,159.1113,98.7264,163.1242,204.1904,212.5751,146.584,107.8323,109.6243
2021-10-21,89.4846,107.4927,160.435,100.2041,166.4199,202.244,212.3148,147.8949,109.852,110.4646
2021-10-22,89.5982,107.1325,160.8695,99.3379,166.7095,202.2877,211.8508,147.375,109.7211,110.9789
2021-10-25,90.0352,108.6972,161.6571,99.3647,168.1456,202.5722,212.2064,146.5172,108.7293,110.0439
2021-10-26,91.6103,109.3634,166.096,99.5931,170.2105,202.9191,211.9749,145.5402,108.7643,108.926
2021-10-27,91.4536,109.6675,166.2351,100.0514,171.6741,201.1669,211.389,144.738,109.7454,109.0641
2021-10-28,91.5058,110.8997,167.8432,100.5395,173.9782,202.5986,211.537,144.2268,109.5947,107.2674
2021-10-29,91.5786,110.742,167.4604,100.4326,173.463,202.5037,211.6098,144.2616,109.3597,106.1834
2021-11-01,91.0656,108.8588,164.103,99.7096,173.1817,203.2644,211.6151,144.9312,110.0842,106.5203
2021-11-02,90.5376,106.9665,163.511,99.7092,171.2321,204.3844,211.7216,145.3295,110.3873,106.5979
2021-11-03,90.5362,107.0892,163.1783,99.5608,167.9863,204.1207,212.1545,147.2639,108.7972,109.171
2021-11-04,90.0298,105.2914,161.0792,97.9946,167.6682,205.997,212.8362,146.5458,108.2665,108.521
2021-11-05,89.6489,105.8998,160.5244,97.6589,167.3082,205.0325,212.7559,147.9057,108.4992,109.4592
2021-11-08,91.2155,107.9049,160.7656,98.4473,169.1694,204.6615,213.0732,147.6976,109.5256,110.3148
2021-11-09,91.4001,110.1215,164.0431,99.6062,170.1696,204.2718,213.0139,149.0884,111.1126,111.5005
2021-11-10,92.0995,110.2158,164.9785,100.9372,169.0579,204.0884,212.8193,149.4394,111.9447,111.4319
2021-11-11,91.637,110.4466,165.7561,100.6227,167.9918,205.4731,213.6362,149.3463,111.7275,111.1139
2021-11-12,92.1033,111.5052,165.5445,100.8674,168.9599,205.7256,213.155,150.0803,110.7026,111.8204
2021-11-15,90.3192,109.4801,160.8954,99.8609,166.0357,207.7402,214.0305,149.4645,109.3526,111.2558
2021-11-16,90.0554,110.4528,161.0052,100.4928,165.4458,206.1797,214.2418,151.5278,108.4252,111.146
2021-11-17,90.1718,110.0737,161.9494,100.5361,165.4717,206.3446,213.6829,151.202,110.2002,111.495
2021-11-18,89.8978,108.6546,163.1296,101.0621,166.4585,207.3513,213.603,151.2941,109.6768,111.151
2021-11-19,90.8712,109.6267,163.5227,101.1122,167.7147,208.8662,213.828,150.7237,109.6592,110.9039
2021-11-22,89.9967,107.8177,161.7002,101.6396,165.5614,209.6111,213.3606,150.9349,108.4148,110.0492
2021-11-23,91.9363,110.8219,164.1793,102.7392,167.9533,209.2452,213.0799,151.3046,109.665,110.2853
2021-11-24,91.2206,110.9851,162.3311,101.468,166.5246,210.4433,213.7188,150.7249,109.3609,108.478
2021-11-25,92.7106,113.3838,163.3171,102.1869,167.6729,211.1341,213.9164,152.3224,109.6474,109.3069
2021-11-26,91.5796,113.3835,162.3467,102.6133,167.0625,211.3598,214.1075,153.0411,109.8211,111.1496
2021-11-29,90.8049,111.7086,159.9728,102.0154,166.6344,210.0104,213.6282,153.3125,109.202,110.3755
2021-11-30,90.7539,110.8096,160.0289,102.0802,165.7095,208.4383,213.2948,152.0097,109.258,109.9075
2021-12-01,89.9777,109.6818,159.2029,101.0768,163.7443,207.7337,214.0096,152.0113,107.4005,109.2663
2021-12-02,90.7206,109.5976,161.7079,101.5564,167.912,208.3128,214.1758,151.7692,109.6748,109.666
2021-12-03,89.0569,109.5966,160.4436,100.6253,166.5708,208.4805,215.2441,151.0107,109.581,108.0246
